"Date","Country","Factor","RefRoute","Count","WithinTarget","OutsideTarget","PercentWithinTarget","Standard","StandardHit","AdditionalPatients","TargetLastMet","rank"
Jun 2020,"Northern Ireland","Lung",NA,32,15,"17",0.46875,0.95,"was NOT met",15.4,"Apr 2011","37th"
Jul 2020,"Northern Ireland","Lung",NA,18,11,"7",0.611111111111111,0.95,"was NOT met",6.1,"Apr 2011","72nd"
Aug 2020,"Northern Ireland","Lung",NA,12,8,"4",0.666666666666667,0.95,"was NOT met",3.4,"Apr 2011","91st"
Sep 2020,"Northern Ireland","Lung",NA,20,12,"8",0.6,0.95,"was NOT met",7,"Apr 2011","69th"
Oct 2020,"Northern Ireland","Lung",NA,13,7,"6",0.538461538461538,0.95,"was NOT met",5.35,"Apr 2011","49th"
Nov 2020,"Northern Ireland","Lung",NA,13,7,"6",0.538461538461538,0.95,"was NOT met",5.35,"Apr 2011","49th"
Dec 2020,"Northern Ireland","Lung",NA,22,17,"5",0.772727272727273,0.95,"was NOT met",3.9,"Apr 2011","138th"
Jan 2021,"Northern Ireland","Lung",NA,17,7,"10",0.411764705882353,0.95,"was NOT met",9.15,"Apr 2011","24th"
Feb 2021,"Northern Ireland","Lung",NA,16,5,"11",0.3125,0.95,"was NOT met",10.2,"Apr 2011","7th"
Mar 2021,"Northern Ireland","Lung",NA,23,13,"10",0.565217391304348,0.95,"was NOT met",8.85,"Apr 2011","59th"
Apr 2021,"Northern Ireland","Lung",NA,15,10,"5",0.666666666666667,0.95,"was NOT met",4.25,"Apr 2011","91st"
May 2021,"Northern Ireland","Lung",NA,18,8,"10",0.444444444444444,0.95,"was NOT met",9.1,"Apr 2011","26th"
Jun 2021,"Northern Ireland","Lung",NA,32,13,"19",0.40625,0.95,"was NOT met",17.4,"Apr 2011","21st"
Jul 2021,"Northern Ireland","Lung",NA,24,18,"6",0.75,0.95,"was NOT met",4.8,"Apr 2011","127th"
Aug 2021,"Northern Ireland","Lung",NA,24,5,"19",0.208333333333333,0.95,"was NOT met",17.8,"Apr 2011","2nd"
Sep 2021,"Northern Ireland","Lung",NA,31,14,"17",0.451612903225806,0.95,"was NOT met",15.45,"Apr 2011","32nd"
Oct 2021,"Northern Ireland","Lung",NA,31,14,"17",0.451612903225806,0.95,"was NOT met",15.45,"Apr 2011","32nd"
Nov 2021,"Northern Ireland","Lung",NA,29,14,"15",0.482758620689655,0.95,"was NOT met",13.55,"Apr 2011","38th"
Dec 2021,"Northern Ireland","Lung",NA,27,12,"15",0.444444444444444,0.95,"was NOT met",13.65,"Apr 2011","26th"
Jan 2022,"Northern Ireland","Lung",NA,16,10,"6",0.625,0.95,"was NOT met",5.2,"Apr 2011","76th"
Feb 2022,"Northern Ireland","Lung",NA,17,9,"8",0.529411764705882,0.95,"was NOT met",7.15,"Apr 2011","48th"
Mar 2022,"Northern Ireland","Lung",NA,21,12,"9",0.571428571428571,0.95,"was NOT met",7.95,"Apr 2011","60th"
Apr 2022,"Northern Ireland","Lung",NA,19,6,"13",0.315789473684211,0.95,"was NOT met",12.05,"Apr 2011","8th"
May 2022,"Northern Ireland","Lung",NA,19,6,"13",0.315789473684211,0.95,"was NOT met",12.05,"Apr 2011","8th"
Jun 2022,"Northern Ireland","Lung",NA,22,9,"13",0.409090909090909,0.95,"was NOT met",11.9,"Apr 2011","23rd"
Jul 2022,"Northern Ireland","Lung",NA,19,7,"12",0.368421052631579,0.95,"was NOT met",11.05,"Apr 2011","16th"
Aug 2022,"Northern Ireland","Lung",NA,27,11,"16",0.407407407407407,0.95,"was NOT met",14.65,"Apr 2011","22nd"
Sep 2022,"Northern Ireland","Lung",NA,27,9,"18",0.333333333333333,0.95,"was NOT met",16.65,"Apr 2011","10th"
Oct 2022,"Northern Ireland","Lung",NA,42,14,"28",0.333333333333333,0.95,"was NOT met",25.9,"Apr 2011","10th"
Nov 2022,"Northern Ireland","Lung",NA,33,12,"21",0.363636363636364,0.95,"was NOT met",19.35,"Apr 2011","14th"
Dec 2022,"Northern Ireland","Lung",NA,23,9,"14",0.391304347826087,0.95,"was NOT met",12.85,"Apr 2011","19th"
Jan 2023,"Northern Ireland","Lung",NA,28,13,"15",0.464285714285714,0.95,"was NOT met",13.6,"Apr 2011","35th"
Feb 2023,"Northern Ireland","Lung",NA,29,10,"19",0.344827586206897,0.95,"was NOT met",17.55,"Apr 2011","13th"
Mar 2023,"Northern Ireland","Lung",NA,26,13,"13",0.5,0.95,"was NOT met",11.7,"Apr 2011","39th"
Apr 2023,"Northern Ireland","Lung",NA,22,8,"14",0.363636363636364,0.95,"was NOT met",12.9,"Apr 2011","14th"
May 2023,"Northern Ireland","Lung",NA,27,9,"18",0.333333333333333,0.95,"was NOT met",16.65,"Apr 2011","10th"
Jun 2023,"Northern Ireland","Lung",NA,29,5,"24",0.172413793103448,0.95,"was NOT met",22.55,"Apr 2011",""
Jul 2023,"Northern Ireland","Lung",NA,23,7,"16",0.304347826086957,0.95,"was NOT met",14.85,"Apr 2011","4th"
Aug 2023,"Northern Ireland","Lung",NA,20,9,"11",0.45,0.95,"was NOT met",10,"Apr 2011","30th"
Sep 2023,"Northern Ireland","Lung",NA,30,13,"17",0.433333333333333,0.95,"was NOT met",15.5,"Apr 2011","25th"
Dec 2008,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,NA,"134th"
Jan 2009,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Dec 2008","102nd"
Feb 2009,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Dec 2008","134th"
Mar 2009,"Northern Ireland","Other",NA,0,0,"0",0,0.95,NA,NA,"Feb 2009",NA
Apr 2009,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Feb 2009","134th"
May 2009,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Apr 2009","35th"
Jun 2009,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Apr 2009","102nd"
Jul 2009,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Apr 2009","134th"
Aug 2009,"Northern Ireland","Other",NA,0,0,"0",0,0.95,NA,NA,"Jul 2009",NA
Sep 2009,"Northern Ireland","Other",NA,3,1,"2",0.333333333333333,0.95,"was NOT met",1.85,"Jul 2009","19th"
Oct 2009,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Jul 2009","117th"
Nov 2009,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Jul 2009","134th"
Dec 2009,"Northern Ireland","Other",NA,4,4,"0",1,0.95,"was met",0,"Nov 2009","134th"
Jan 2010,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Dec 2009","134th"
Feb 2010,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Jan 2010","134th"
Mar 2010,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Feb 2010","83rd"
Apr 2010,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Feb 2010","134th"
May 2010,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Apr 2010","134th"
Jun 2010,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"May 2010","35th"
Jul 2010,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"May 2010","134th"
Aug 2010,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Jul 2010","102nd"
Sep 2010,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Jul 2010","35th"
Oct 2010,"Northern Ireland","Other",NA,4,4,"0",1,0.95,"was met",0,"Jul 2010","134th"
Nov 2010,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Oct 2010","134th"
Dec 2010,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Nov 2010","73rd"
Jan 2011,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Nov 2010","134th"
Feb 2011,"Northern Ireland","Other",NA,4,4,"0",1,0.95,"was met",0,"Jan 2011","134th"
Mar 2011,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Feb 2011","134th"
Apr 2011,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Mar 2011","83rd"
May 2011,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Mar 2011","117th"
Jun 2011,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Mar 2011","117th"
Jul 2011,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Mar 2011","134th"
Aug 2011,"Northern Ireland","Other",NA,4,4,"0",1,0.95,"was met",0,"Jul 2011","134th"
Sep 2011,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Aug 2011","117th"
Oct 2011,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Aug 2011","134th"
Nov 2011,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Oct 2011","134th"
Dec 2011,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Nov 2011","35th"
Jan 2012,"Northern Ireland","Other",NA,5,5,"0",1,0.95,"was met",0,"Nov 2011","134th"
Feb 2012,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Jan 2012","102nd"
Mar 2012,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Jan 2012","102nd"
Apr 2012,"Northern Ireland","Other",NA,5,5,"0",1,0.95,"was met",0,"Jan 2012","134th"
May 2012,"Northern Ireland","Other",NA,7,7,"0",1,0.95,"was met",0,"Apr 2012","134th"
Jun 2012,"Northern Ireland","Other",NA,2,0,"2",0,0.95,"was NOT met",1.9,"May 2012",""
Jul 2012,"Northern Ireland","Other",NA,6,5,"1",0.833333333333333,0.95,"was NOT met",0.699999999999999,"May 2012","127th"
Aug 2012,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"May 2012","134th"
Sep 2012,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Aug 2012","35th"
Oct 2012,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Aug 2012","134th"
Nov 2012,"Northern Ireland","Other",NA,7,6,"1",0.857142857142857,0.95,"was NOT met",0.649999999999999,"Oct 2012","130th"
Dec 2012,"Northern Ireland","Other",NA,3,1,"2",0.333333333333333,0.95,"was NOT met",1.85,"Oct 2012","19th"
Jan 2013,"Northern Ireland","Other",NA,7,5,"2",0.714285714285714,0.95,"was NOT met",1.65,"Oct 2012","98th"
Feb 2013,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Oct 2012","83rd"
Mar 2013,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Oct 2012","134th"
Apr 2013,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Mar 2013","35th"
May 2013,"Northern Ireland","Other",NA,0,0,"0",0,0.95,NA,NA,"Mar 2013",NA
Jun 2013,"Northern Ireland","Other",NA,9,9,"0",1,0.95,"was met",0,"Mar 2013","134th"
Jul 2013,"Northern Ireland","Other",NA,5,5,"0",1,0.95,"was met",0,"Jun 2013","134th"
Aug 2013,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Jul 2013","35th"
Sep 2013,"Northern Ireland","Other",NA,6,6,"0",1,0.95,"was met",0,"Jul 2013","134th"
Oct 2013,"Northern Ireland","Other",NA,7,5,"2",0.714285714285714,0.95,"was NOT met",1.65,"Sep 2013","98th"
Nov 2013,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Sep 2013","35th"
Dec 2013,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Sep 2013","35th"
Jan 2014,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Sep 2013","35th"
Feb 2014,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Sep 2013","83rd"
Mar 2014,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Sep 2013","102nd"
Apr 2014,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Sep 2013","102nd"
May 2014,"Northern Ireland","Other",NA,4,4,"0",1,0.95,"was met",0,"Sep 2013","134th"
Jun 2014,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"May 2014","35th"
Jul 2014,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"May 2014","117th"
Aug 2014,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"May 2014","134th"
Sep 2014,"Northern Ireland","Other",NA,5,2,"3",0.4,0.95,"was NOT met",2.75,"Aug 2014","27th"
Oct 2014,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Aug 2014","83rd"
Nov 2014,"Northern Ireland","Other",NA,8,6,"2",0.75,0.95,"was NOT met",1.6,"Aug 2014","102nd"
Dec 2014,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Aug 2014","134th"
Jan 2015,"Northern Ireland","Other",NA,3,1,"2",0.333333333333333,0.95,"was NOT met",1.85,"Dec 2014","19th"
Feb 2015,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Dec 2014","83rd"
Mar 2015,"Northern Ireland","Other",NA,1,1,"0",1,0.95,"was met",0,"Dec 2014","134th"
Apr 2015,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Mar 2015","102nd"
May 2015,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Mar 2015","35th"
Jun 2015,"Northern Ireland","Other",NA,8,5,"3",0.625,0.95,"was NOT met",2.6,"Mar 2015","80th"
Jul 2015,"Northern Ireland","Other",NA,6,4,"2",0.666666666666667,0.95,"was NOT met",1.7,"Mar 2015","83rd"
Aug 2015,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Mar 2015","73rd"
Sep 2015,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Mar 2015","102nd"
Oct 2015,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Mar 2015","35th"
Nov 2015,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Mar 2015","35th"
Dec 2015,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Mar 2015","35th"
Jan 2016,"Northern Ireland","Other",NA,7,4,"3",0.571428571428571,0.95,"was NOT met",2.65,"Mar 2015","66th"
Feb 2016,"Northern Ireland","Other",NA,3,1,"2",0.333333333333333,0.95,"was NOT met",1.85,"Mar 2015","19th"
Mar 2016,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Mar 2015","35th"
Apr 2016,"Northern Ireland","Other",NA,80,46,"34",0.575,0.95,"was NOT met",30,"Mar 2015","72nd"
May 2016,"Northern Ireland","Other",NA,10,8,"2",0.8,0.95,"was NOT met",1.5,"Mar 2015","117th"
Jun 2016,"Northern Ireland","Other",NA,5,4.5,"0.5",0.9,0.95,"was NOT met",0.25,"Mar 2015","133rd"
Jul 2016,"Northern Ireland","Other",NA,5.5,3.5,"2",0.636363636363636,0.95,"was NOT met",1.725,"Mar 2015","82nd"
Aug 2016,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Mar 2015","102nd"
Sep 2016,"Northern Ireland","Other",NA,8,2,"6",0.25,0.95,"was NOT met",5.6,"Mar 2015","10th"
Oct 2016,"Northern Ireland","Other",NA,3.5,1,"2.5",0.285714285714286,0.95,"was NOT met",2.325,"Mar 2015","16th"
Nov 2016,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Mar 2015","83rd"
Dec 2016,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Mar 2015","117th"
Jan 2017,"Northern Ireland","Other",NA,8,6,"2",0.75,0.95,"was NOT met",1.6,"Mar 2015","102nd"
Feb 2017,"Northern Ireland","Other",NA,6,5,"1",0.833333333333333,0.95,"was NOT met",0.699999999999999,"Mar 2015","127th"
Mar 2017,"Northern Ireland","Other",NA,4,0,"4",0,0.95,"was NOT met",3.8,"Mar 2015",""
Apr 2017,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Mar 2015","83rd"
May 2017,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Mar 2015","35th"
Jun 2017,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Mar 2015","134th"
Jul 2017,"Northern Ireland","Other",NA,7,3,"4",0.428571428571429,0.95,"was NOT met",3.65,"Jun 2017","33rd"
Aug 2017,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Jun 2017","35th"
Sep 2017,"Northern Ireland","Other",NA,7,5,"2",0.714285714285714,0.95,"was NOT met",1.65,"Jun 2017","98th"
Oct 2017,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Jun 2017","35th"
Nov 2017,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Jun 2017","73rd"
Dec 2017,"Northern Ireland","Other",NA,4,1,"3",0.25,0.95,"was NOT met",2.8,"Jun 2017","10th"
Jan 2018,"Northern Ireland","Other",NA,8,7,"1",0.875,0.95,"was NOT met",0.6,"Jun 2017","131st"
Feb 2018,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Jun 2017","35th"
Mar 2018,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Jun 2017","134th"
Apr 2018,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Mar 2018","117th"
May 2018,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Mar 2018","134th"
Jun 2018,"Northern Ireland","Other",NA,5,5,"0",1,0.95,"was met",0,"May 2018","134th"
Jul 2018,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Jun 2018","83rd"
Aug 2018,"Northern Ireland","Other",NA,5,2,"3",0.4,0.95,"was NOT met",2.75,"Jun 2018","27th"
Sep 2018,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"Jun 2018","117th"
Oct 2018,"Northern Ireland","Other",NA,6,2,"4",0.333333333333333,0.95,"was NOT met",3.7,"Jun 2018","19th"
Nov 2018,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Jun 2018","73rd"
Dec 2018,"Northern Ireland","Other",NA,5,2,"3",0.4,0.95,"was NOT met",2.75,"Jun 2018","27th"
Jan 2019,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Jun 2018","35th"
Feb 2019,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Jun 2018","134th"
Mar 2019,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Feb 2019","73rd"
Apr 2019,"Northern Ireland","Other",NA,7,4,"3",0.571428571428571,0.95,"was NOT met",2.65,"Feb 2019","66th"
May 2019,"Northern Ireland","Other",NA,6,0,"6",0,0.95,"was NOT met",5.7,"Feb 2019",""
Jun 2019,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Feb 2019","83rd"
Jul 2019,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Feb 2019","35th"
Aug 2019,"Northern Ireland","Other",NA,8,7,"1",0.875,0.95,"was NOT met",0.6,"Feb 2019","131st"
Sep 2019,"Northern Ireland","Other",NA,13,11,"2",0.846153846153846,0.95,"was NOT met",1.35,"Feb 2019","129th"
Oct 2019,"Northern Ireland","Other",NA,8,3,"5",0.375,0.95,"was NOT met",4.6,"Feb 2019","26th"
Nov 2019,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Feb 2019","35th"
Dec 2019,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Feb 2019","73rd"
Jan 2020,"Northern Ireland","Other",NA,8,5,"3",0.625,0.95,"was NOT met",2.6,"Feb 2019","80th"
Feb 2020,"Northern Ireland","Other",NA,7,5,"2",0.714285714285714,0.95,"was NOT met",1.65,"Feb 2019","98th"
Mar 2020,"Northern Ireland","Other",NA,8,4,"4",0.5,0.95,"was NOT met",3.6,"Feb 2019","35th"
Apr 2020,"Northern Ireland","Other",NA,10,5,"5",0.5,0.95,"was NOT met",4.5,"Feb 2019","35th"
May 2020,"Northern Ireland","Other",NA,2,2,"0",1,0.95,"was met",0,"Feb 2019","134th"
Jun 2020,"Northern Ireland","Other",NA,7,4,"3",0.571428571428571,0.95,"was NOT met",2.65,"May 2020","66th"
Jul 2020,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"May 2020","83rd"
Aug 2020,"Northern Ireland","Other",NA,2,0,"2",0,0.95,"was NOT met",1.9,"May 2020",""
Sep 2020,"Northern Ireland","Other",NA,9,3,"6",0.333333333333333,0.95,"was NOT met",5.55,"May 2020","19th"
Oct 2020,"Northern Ireland","Other",NA,8,4,"4",0.5,0.95,"was NOT met",3.6,"May 2020","35th"
Nov 2020,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"May 2020","134th"
Dec 2020,"Northern Ireland","Other",NA,10,4,"6",0.4,0.95,"was NOT met",5.5,"Nov 2020","27th"
Jan 2021,"Northern Ireland","Other",NA,7,4,"3",0.571428571428571,0.95,"was NOT met",2.65,"Nov 2020","66th"
Feb 2021,"Northern Ireland","Other",NA,3,1,"2",0.333333333333333,0.95,"was NOT met",1.85,"Nov 2020","19th"
Mar 2021,"Northern Ireland","Other",NA,5,3,"2",0.6,0.95,"was NOT met",1.75,"Nov 2020","73rd"
Apr 2021,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Nov 2020","102nd"
May 2021,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"Nov 2020","134th"
Jun 2021,"Northern Ireland","Other",NA,6,4,"2",0.666666666666667,0.95,"was NOT met",1.7,"May 2021","83rd"
Jul 2021,"Northern Ireland","Other",NA,6,4,"2",0.666666666666667,0.95,"was NOT met",1.7,"May 2021","83rd"
Aug 2021,"Northern Ireland","Other",NA,5,4,"1",0.8,0.95,"was NOT met",0.75,"May 2021","117th"
Sep 2021,"Northern Ireland","Other",NA,7,4,"3",0.571428571428571,0.95,"was NOT met",2.65,"May 2021","66th"
Oct 2021,"Northern Ireland","Other",NA,6,1,"5",0.166666666666667,0.95,"was NOT met",4.7,"May 2021","8th"
Nov 2021,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"May 2021","35th"
Dec 2021,"Northern Ireland","Other",NA,3,3,"0",1,0.95,"was met",0,"May 2021","134th"
Jan 2022,"Northern Ireland","Other",NA,6,1,"5",0.166666666666667,0.95,"was NOT met",4.7,"Dec 2021","8th"
Feb 2022,"Northern Ireland","Other",NA,2,0,"2",0,0.95,"was NOT met",1.9,"Dec 2021",""
Mar 2022,"Northern Ireland","Other",NA,5,2,"3",0.4,0.95,"was NOT met",2.75,"Dec 2021","27th"
Apr 2022,"Northern Ireland","Other",NA,6,3,"3",0.5,0.95,"was NOT met",2.7,"Dec 2021","35th"
May 2022,"Northern Ireland","Other",NA,6,0,"6",0,0.95,"was NOT met",5.7,"Dec 2021",""
Jun 2022,"Northern Ireland","Other",NA,7,3,"4",0.428571428571429,0.95,"was NOT met",3.65,"Dec 2021","33rd"
Jul 2022,"Northern Ireland","Other",NA,7,4,"3",0.571428571428571,0.95,"was NOT met",2.65,"Dec 2021","66th"
Aug 2022,"Northern Ireland","Other",NA,7,2,"5",0.285714285714286,0.95,"was NOT met",4.65,"Dec 2021","16th"
Sep 2022,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Dec 2021","102nd"
Oct 2022,"Northern Ireland","Other",NA,16,5,"11",0.3125,0.95,"was NOT met",10.2,"Dec 2021","18th"
Nov 2022,"Northern Ireland","Other",NA,3,2,"1",0.666666666666667,0.95,"was NOT met",0.85,"Dec 2021","83rd"
Dec 2022,"Northern Ireland","Other",NA,5,2,"3",0.4,0.95,"was NOT met",2.75,"Dec 2021","27th"
Jan 2023,"Northern Ireland","Other",NA,4,1,"3",0.25,0.95,"was NOT met",2.8,"Dec 2021","10th"
Feb 2023,"Northern Ireland","Other",NA,4,1,"3",0.25,0.95,"was NOT met",2.8,"Dec 2021","10th"
Mar 2023,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Dec 2021","35th"
Apr 2023,"Northern Ireland","Other",NA,4,2,"2",0.5,0.95,"was NOT met",1.8,"Dec 2021","35th"
May 2023,"Northern Ireland","Other",NA,4,0,"4",0,0.95,"was NOT met",3.8,"Dec 2021",""
Jun 2023,"Northern Ireland","Other",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Dec 2021","35th"
Jul 2023,"Northern Ireland","Other",NA,4,3,"1",0.75,0.95,"was NOT met",0.8,"Dec 2021","102nd"
Aug 2023,"Northern Ireland","Other",NA,4,1,"3",0.25,0.95,"was NOT met",2.8,"Dec 2021","10th"
Sep 2023,"Northern Ireland","Other",NA,4,1,"3",0.25,0.95,"was NOT met",2.8,"Dec 2021","10th"
Dec 2008,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,NA,NA
Jan 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,NA,NA
Feb 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,NA,NA
Mar 2009,"Northern Ireland","Sarcoma",NA,1,1,"0",1,0.95,"was met",0,NA,"38th"
Apr 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,"Mar 2009",NA
May 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,"Mar 2009",NA
Jun 2009,"Northern Ireland","Sarcoma",NA,2,1,"1",0.5,0.95,"was NOT met",0.9,"Mar 2009","23rd"
Jul 2009,"Northern Ireland","Sarcoma",NA,1,0,"1",0,0.95,"was NOT met",0.95,"Mar 2009",""
Aug 2009,"Northern Ireland","Sarcoma",NA,1,1,"0",1,0.95,"was met",0,"Mar 2009","38th"
Sep 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,"Aug 2009",NA
Oct 2009,"Northern Ireland","Sarcoma",NA,1,1,"0",1,0.95,"was met",0,"Aug 2009","38th"
Nov 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,"Oct 2009",NA
Dec 2009,"Northern Ireland","Sarcoma",NA,0,0,"0",0,0.95,NA,NA,"Oct 2009",NA
